Date,Account,Category,Subcategory,Note,CAD,Income/Expense,Description,Amount,Currency,Account
11/25/2024 7:10:32,Card,🍜 Food,,Pastels de nata,5.46,Expense,,22,BRL,5.46
11/25/2024 3:43:58,Card,🚖 Transport,,Taxi,6.2,Expense,,25,BRL,6.2
11/25/2024 3:15:03,Card,🍜 Food,,Breakfast,2.73,Expense,,11,BRL,2.73
11/25/2024 2:13:29,Card,🌎 Adventure,,Christ the redeemer,25.54,Expense,,103,BRL,25.54
11/25/2024 2:13:18,Card,🏠 Accommodation,,Ipanema hostel,24.8,Expense,,100,BRL,24.8
11/24/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/24/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/24/2024 15:15:23,Card,🏠 Accommodation,,Ipanema hostel,24.8,Expense,,100,BRL,24.8
11/24/2024 15:15:23,Card,🍜 Food,,Acai,6.2,Expense,,25,BRL,6.2
11/24/2024 15:14:48,Card,🚖 Transport,,Taxi to copacabana,6.45,Expense,,26,BRL,6.45
11/24/2024 15:14:36,Cash,🍜 Food,,Meat skewer,3.72,Expense,,15,BRL,3.72
11/24/2024 15:13:53,Card,🍜 Food,,Seafood pasta dinner,19.89,Expense,,80.22,BRL,19.89
11/24/2024 6:14:39,Card,🚖 Transport,,Late night moto,3.72,Expense,,15,BRL,3.72
11/23/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/23/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/23/2024 10:35:45,Card,👬🏻 Social Life,,Caipirinhas,7.44,Expense,,30,BRL,7.44
11/23/2024 10:35:45,Cash,🚖 Transport,,Mototaxis,2.48,Expense,,10,BRL,2.48
11/23/2024 10:35:37,Card,🍜 Food,,Juice,2.48,Expense,,10,BRL,2.48
11/23/2024 10:35:26,Card,🧥 Apparel,,Necklace,18.6,Expense,,75,BRL,18.6
11/23/2024 10:35:07,Cash,🎁 Gift,,More fabric (from senegal),7.44,Expense,,30,BRL,7.44
11/22/2024 19:00:00,Card,🏠 Accommodation,,Rio books hostel,21.32,Expense,,86,BRL,21.32
11/22/2024 19:00:00,Card,🍜 Food,,Yakisoba,5.21,Expense,,21,BRL,5.21
11/22/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/22/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/22/2024 13:30:13,Card,🚖 Transport,,Metro to and from game,3.72,Expense,,15,BRL,3.72
11/22/2024 13:30:13,Cash,🖼 Culture,,Futebol game,44.63,Expense,,180,BRL,44.63
11/22/2024 13:30:13,Card,🏠 Accommodation,,Rio books hostel,20.83,Expense,,84,BRL,20.83
11/22/2024 13:05:27,Card,🍜 Food,,Acai,8.68,Expense,,35,BRL,8.68
11/22/2024 11:25:15,Card,🍜 Food,,Lunch,6.2,Expense,,25,BRL,6.2
11/22/2024 9:32:02,Card,🎁 Gift,,Fabrics,35.95,Expense,,145,BRL,35.95
11/22/2024 7:40:16,Card,🚖 Transport,,Mototaxis,3.47,Expense,,14,BRL,3.47
11/22/2024 6:55:09,Card,🏠 Accommodation,,Towel,2.48,Expense,,10,BRL,2.48
11/21/2024 20:18:49,Card,🍜 Food,,Refrigerante,2.48,Expense,,10,BRL,2.48
11/21/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/21/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/21/2024 13:38:20,Card,🚖 Transport,,Taxi,2.98,Expense,,12,BRL,2.98
11/21/2024 13:38:20,Card,👬🏻 Social Life,,Caipirinhas,3.72,Expense,,15,BRL,3.72
11/21/2024 13:38:20,Card,👬🏻 Social Life,,Samba,9.92,Expense,,40,BRL,9.92
11/21/2024 13:38:20,Card,🍜 Food,,Yakisoba dinner,7.93,Expense,,32,BRL,7.93
11/21/2024 13:29:53,Card,🏠 Accommodation,,Rio books hostel,20.83,Expense,,84,BRL,20.83
11/21/2024 8:25:20,Card,🌎 Adventure,,Museu do manhã,7.44,Expense,,30,BRL,7.44
11/21/2024 8:25:12,Card,🍜 Food,,Almoço,7.44,Expense,,30,BRL,7.44
11/21/2024 7:31:07,Card,🚖 Transport,,Mototaxis,5.96,Expense,,24,BRL,5.96
11/20/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/20/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/20/2024 16:34:59,Card,🍜 Food,,Breakfast,2.98,Expense,,12,BRL,2.98
11/20/2024 16:34:59,Card,🚖 Transport,,Bus to bh,21.08,Expense,,85,BRL,21.08
11/20/2024 14:38:04,Card,🍜 Food,,6hr of chilling in a cafe,26.28,Expense,,106,BRL,26.28
11/20/2024 9:53:41,Card,🚖 Transport,,Mototaxis,3.23,Expense,,13,BRL,3.23
11/20/2024 3:04:25,Card,🚖 Transport,,Night bus to rio,64.96,Expense,,262,BRL,64.96
11/19/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/19/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/19/2024 9:20:22,Card,🌎 Adventure,,Mirante dos canions,19.84,Expense,,80,BRL,19.84
11/19/2024 9:20:22,Card,🏠 Accommodation,,Capitolio suite,19.84,Expense,,80,BRL,19.84
11/19/2024 7:24:18,Card,🚖 Transport,,Bus to and from mirante,8.93,Expense,,36,BRL,8.93
11/18/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/18/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/18/2024 16:31:47,Card,🍜 Food,,Fruit and snacks,14.88,Expense,,60,BRL,14.88
11/18/2024 3:44:36,Card,🏠 Accommodation,,Capitolio room,19.84,Expense,,80,BRL,19.84
11/17/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/17/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/17/2024 16:43:18,Card,🍜 Food,,Food for meals,8.18,Expense,,33,BRL,8.18
11/17/2024 13:55:52,Card,🚖 Transport,,Expensive taxi cause the bus stranded me on the side of the road,7.44,Expense,,30,BRL,7.44
11/17/2024 7:30:01,Card,🍜 Food,,Snacks and water for bus,6.69,Expense,,27,BRL,6.69
11/17/2024 6:39:39,Card,🍜 Food,,Sanduiche quente + milkshake,7.94,Expense,,32,BRL,7.94
11/17/2024 5:11:10,Card,🚖 Transport,,Bus to capitolio,39.67,Expense,,160,BRL,39.67
11/17/2024 3:44:24,Card,🏠 Accommodation,,Capitolio room,19.84,Expense,,80,BRL,19.84
11/17/2024 3:44:16,Card,🚖 Transport,,Bus to bh,15.62,Expense,,63,BRL,15.62
11/16/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/16/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/16/2024 13:40:34,Card,🍜 Food,,Hot chocolate + sandwich + sobramesa,18.35,Expense,,74,BRL,18.35
11/16/2024 12:36:46,Card,🍜 Food,,Self service lunch,12.4,Expense,,50,BRL,12.4
11/16/2024 12:36:31,Card,🚖 Transport,,Bus to ouro preto,13.64,Expense,,55,BRL,13.64
11/16/2024 7:23:34,Card,🚖 Transport,,Mototaxi,1.49,Expense,,6,BRL,1.49
11/16/2024 7:23:13,Card,🏠 Accommodation,,Ouro preto hostel,18.6,Expense,,75,BRL,18.6
11/15/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/15/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/15/2024 13:46:50,Card,🖼 Culture,,Stones from the mineral museu,2.98,Expense,,12,BRL,2.98
11/15/2024 13:46:41,Card,🏠 Accommodation,,Br hostel,26.53,Expense,,107,BRL,26.53
11/14/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/14/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/14/2024 15:12:41,Card,🍜 Food,,Dinner and snacks,10.56,Expense,,42.6,BRL,10.56
11/14/2024 15:12:29,Card,🌎 Adventure,,Gladiator movie ticket,9.92,Expense,,40,BRL,9.92
11/14/2024 9:55:03,Card,🚖 Transport,,Mototaxis,3.22,Expense,,13,BRL,3.22
11/14/2024 9:54:47,Card,🏠 Accommodation,,Br hostel,23.31,Expense,,94,BRL,23.31
11/14/2024 7:33:44,Card,🍜 Food,,Spenny lunch with fancy cheesecake,19.84,Expense,,80,BRL,19.84
11/13/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/13/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/13/2024 16:49:54,Card,🍜 Food,,Icecream,1.74,Expense,,7,BRL,1.74
11/13/2024 16:49:43,Card,🍜 Food,,Moqueca,23.31,Expense,,94,BRL,23.31
11/13/2024 13:34:58,Card,🚖 Transport,,Bus to inhotim,29.75,Expense,,120,BRL,29.75
11/13/2024 6:28:38,Card,🏠 Accommodation,,Br hostel,21.82,Expense,,88,BRL,21.82
11/13/2024 5:00:43,Card,🌎 Adventure,,Inhotim Golf carts!,9.42,Expense,,38,BRL,9.42
11/13/2024 4:44:42,Card,🍜 Food,,Breakfast +,3.47,Expense,,14,BRL,3.47
11/12/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/12/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/12/2024 15:45:39,Card,🍜 Food,,Terrible sushi,6.69,Expense,,27,BRL,6.69
11/12/2024 14:41:14,Card,🍜 Food,,Portugese sweets,8.43,Expense,,34,BRL,8.43
11/12/2024 7:00:01,Card,🍜 Food,,Espaguetti,3.47,Expense,,14,BRL,3.47
11/12/2024 7:00:01,Card,🍜 Food,,Breakfast,1.61,Expense,,6.5,BRL,1.61
11/12/2024 6:28:03,Card,🚖 Transport,,Mototaxis,3.47,Expense,,14,BRL,3.47
11/12/2024 6:28:23,Card,🏠 Accommodation,,Br hostel,21.82,Expense,,88,BRL,21.82
11/11/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/11/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/11/2024 16:00:50,Card,🍜 Food,,Dinner,14.63,Expense,,59,BRL,14.63
11/11/2024 14:03:54,Card,🚖 Transport,,Mototaxi,3.47,Expense,,14,BRL,3.47
11/11/2024 10:13:06,Card,🍜 Food,,Bjj lunch,5.46,Expense,,22,BRL,5.46
11/11/2024 10:12:49,Cash,🏠 Accommodation,,Nuhh hostel,12.4,Expense,,50,BRL,12.4
11/11/2024 10:12:59,Card,🍜 Food,,Breakfast,5.46,Expense,,22,BRL,5.46
11/10/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/10/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/10/2024 14:51:34,Card,🍜 Food,,Yakisoba,13.14,Expense,,53,BRL,13.14
11/10/2024 12:04:25,Card,🍜 Food,,Bobs milkshake,4.22,Expense,,17,BRL,4.22
11/10/2024 12:01:45,Card,🌎 Adventure,,Pampulha bike rental,8.68,Expense,,35,BRL,8.68
11/10/2024 12:01:22,Card,🍜 Food,,Agua de coco,2.48,Expense,,10,BRL,2.48
11/10/2024 5:30:01,Card,👬🏻 Social Life,,Cellphone plan,7.44,Expense,,30,BRL,7.44
11/10/2024 5:30:01,Card,🍜 Food,,Espenthino de queijo,4.46,Expense,,18,BRL,4.46
11/10/2024 5:29:48,Card,🧥 Apparel,,3 earrings,19.84,Expense,,80,BRL,19.84
11/10/2024 4:31:29,Card,🚖 Transport,,Mototaxis,7.44,Expense,,30,BRL,7.44
11/10/2024 4:24:03,Card,🏠 Accommodation,,Nuhh hostel,12.4,Expense,,50,BRL,12.4
11/09/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/09/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/09/2024 6:13:13,Card,🏠 Accommodation,,Nuhh hostel,15.62,Expense,,63,BRL,15.62
11/09/2024 6:13:13,Card,🍜 Food,,Breakfast,4.96,Expense,,20,BRL,4.96
11/08/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/08/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/08/2024 14:58:17,Card,🍜 Food,,Suco,2.48,Expense,,10,BRL,2.48
11/08/2024 14:40:45,Card,🍜 Food,,Other pão de queijo sanduiche,6.45,Expense,,26,BRL,6.45
11/08/2024 11:03:21,Card,💄 Beauty,,Loufa,1.49,Expense,,6,BRL,1.49
11/08/2024 11:03:06,Card,🍜 Food,,Liver lunch,8.93,Expense,,36,BRL,8.93
11/08/2024 9:16:43,Card,🧥 Apparel,,Cute tank top,9.67,Expense,,39,BRL,9.67
11/08/2024 9:16:27,Cash,🧥 Apparel,,Fanny pack fix,3.72,Expense,,15,BRL,3.72
11/08/2024 9:16:07,Card,🏠 Accommodation,,Nuhh hostel,17.11,Expense,,69,BRL,17.11
11/08/2024 6:55:06,Card,🍜 Food,,Pão de queijo sandu,3.97,Expense,,16,BRL,3.97
11/07/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/07/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/07/2024 15:51:05,Card,🏠 Accommodation,,Nuhh hostel + cobertura,14.88,Expense,,60,BRL,14.88
11/07/2024 15:50:47,Card,🚖 Transport,,Mototaxi,2.11,Expense,,8.5,BRL,2.11
11/07/2024 7:46:53,Card,🚖 Transport,,Train to belo,18.1,Expense,,73,BRL,18.1
11/07/2024 0:58:16,Card,🚖 Transport,,Uber to train station,5.7,Expense,,23,BRL,5.7
11/06/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/06/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/06/2024 12:54:08,Card,🍜 Food,,Groceries for dinner and tomorrow's train,24.8,Expense,,100,BRL,24.8
11/06/2024 12:10:42,Card,🍜 Food,,Shite waffle,7.93,Expense,,32,BRL,7.93
11/06/2024 10:51:12,Cash,🍜 Food,,Picoleeess,1.98,Expense,,8,BRL,1.98
11/06/2024 10:50:58,Card,🚖 Transport,,Mototaxis,3.22,Expense,,13,BRL,3.22
11/06/2024 9:25:12,Card,🖼 Culture,,Car up to convento da penha,0.99,Expense,,4,BRL,0.99
11/06/2024 7:56:28,Card,🚖 Transport,,Ubers,4.96,Expense,,20,BRL,4.96
11/06/2024 7:56:28,Card,🏠 Accommodation,,Vitoria hostel destination,15.87,Expense,,64,BRL,15.87
11/05/2024 19:00:00,Card,🍜 Food,,Breakfast sandwich,3.22,Expense,,13,BRL,3.22
11/05/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/05/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/05/2024 11:53:09,Card,🍜 Food,,Subway,8.93,Expense,,36,BRL,8.93
11/05/2024 11:53:09,Card,🚖 Transport,,Taxis,7.44,Expense,,30,BRL,7.44
11/04/2024 19:00:00,Cash,🏠 Accommodation,,Vitoria hostel,16.37,Expense,,66,BRL,16.37
11/04/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/04/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/04/2024 8:13:53,Card,🚖 Transport,,Taxis,4.96,Expense,,20,BRL,4.96
11/04/2024 8:13:53,Card,🍜 Food,,"Lunch, dinner + bus snacks",10.41,Expense,,42,BRL,10.41
11/04/2024 7:31:11,Card,🚖 Transport,,Bus to vitoria,74.39,Expense,,300,BRL,74.39
11/04/2024 5:12:33,Card,🖼 Culture,,Stuff for cpf,1.98,Expense,,8,BRL,1.98
11/04/2024 3:48:22,Cash,🚖 Transport,,Mototaxis,2.48,Expense,,10,BRL,2.48
11/03/2024 19:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/03/2024 19:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/03/2024 14:19:03,Card,🍜 Food,,Bobs milkshake,4.22,Expense,,17,BRL,4.22
11/03/2024 14:18:54,Card,🍜 Food,,Shit pasta dinner,10.91,Expense,,44,BRL,10.91
11/03/2024 12:53:31,Card,🏠 Accommodation,,Santo hostel,17.36,Expense,,70,BRL,17.36
11/03/2024 11:53:14,Card,🍜 Food,,Snack,1.49,Expense,,6,BRL,1.49
11/03/2024 9:57:55,Cash,🚖 Transport,,Van to porto,14.88,Expense,,60,BRL,14.88
11/02/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/02/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/02/2024 15:22:56,Card,🍜 Food,,Dinner burger,14.13,Expense,,57,BRL,14.13
11/02/2024 15:22:43,Cash,🚖 Transport,,Boat across river,4.96,Expense,,20,BRL,4.96
11/02/2024 7:22:54,Card,🍜 Food,,Coco,3.22,Expense,,13,BRL,3.22
11/02/2024 6:13:01,Card,🏠 Accommodation,,Caraiva hostel,17.36,Expense,,70,BRL,17.36
11/01/2024 21:12:27,Card,👬🏻 Social Life,,Drinks,6.45,Expense,,26,BRL,6.45
11/01/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
11/01/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
11/01/2024 12:23:35,Card,👬🏻 Social Life,,Drinks,3.47,Expense,,14,BRL,3.47
11/01/2024 12:05:18,Card,🍜 Food,,Lunch,8.18,Expense,,33,BRL,8.18
11/01/2024 6:12:46,Card,🏠 Accommodation,,Caraiva hostel,17.36,Expense,,70,BRL,17.36
10/31/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/31/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/31/2024 15:16:07,Card,🏠 Accommodation,,Caraiva hostel,17.36,Expense,,70,BRL,17.36
10/31/2024 15:15:45,Card,🍜 Food,,"Snacks, drinks and breakfast",17.85,Expense,,72,BRL,17.85
10/31/2024 9:55:28,Card,🍜 Food,,Lunch,8.68,Expense,,35,BRL,8.68
10/31/2024 3:53:49,Card,🚖 Transport,,Bus to caraiva,5.7,Expense,,23,BRL,5.7
10/30/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/30/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/30/2024 17:32:53,Card,🍜 Food,,Groceries,6.2,Expense,,25,BRL,6.2
10/30/2024 7:40:10,Cash,🏠 Accommodation,,Trancoso suite,24.8,Expense,,100,BRL,24.8
10/29/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/29/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/29/2024 4:10:38,Card,🍜 Food,,Groceries,19.34,Expense,,78,BRL,19.34
10/29/2024 4:10:38,Card,🏠 Accommodation,,Trancoso suite,26.04,Expense,,105,BRL,26.04
10/28/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/28/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/28/2024 15:17:26,Card,🍜 Food,,Groceries,19.34,Expense,,78,BRL,19.34
10/28/2024 8:53:38,Cash,🚖 Transport,,Bus to trancoso,3.97,Expense,,16,BRL,3.97
10/28/2024 8:53:26,Cash,🚖 Transport,,Ferry,1.36,Expense,,5.5,BRL,1.36
10/28/2024 8:53:11,Cash,🚖 Transport,,Mototaxi,1.24,Expense,,5,BRL,1.24
10/28/2024 6:50:39,Cash,🖼 Culture,,Visa extension,27.28,Expense,,110,BRL,27.28
10/28/2024 6:50:30,Card,🖼 Culture,,Prints,1.49,Expense,,6,BRL,1.49
10/28/2024 4:10:21,Card,🏠 Accommodation,,Trancoso suite,26.04,Expense,,105,BRL,26.04
10/27/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/27/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/27/2024 16:53:52,Card,🍜 Food,,Pesto dinner,10.66,Expense,,43,BRL,10.66
10/27/2024 13:32:16,Cash,🚖 Transport,,Mototaxi,1.8,Expense,,7.25,BRL,1.8
10/27/2024 13:25:02,Card,🍜 Food,,Alfajor,2.23,Expense,,9,BRL,2.23
10/27/2024 10:45:46,Cash,🚖 Transport,,Transport to and from tourist center,2.48,Expense,,10,BRL,2.48
10/27/2024 10:45:31,Cash,🚖 Transport,,Ferry to arrial,1.49,Expense,,6,BRL,1.49
10/27/2024 10:45:16,Card,🍜 Food,,Some great tiramasu,5.7,Expense,,23,BRL,5.7
10/27/2024 6:38:40,Card,🏠 Accommodation,,Santo hostel,16.12,Expense,,65,BRL,16.12
10/26/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/26/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/26/2024 17:08:19,Card,🏠 Accommodation,,Santo hostel,14.63,Expense,,59,BRL,14.63
10/26/2024 14:42:23,Card,💄 Beauty,,Cotton pads + hair elastics,3.72,Expense,,15,BRL,3.72
10/26/2024 14:42:06,Card,🚖 Transport,,Mototaxi,1.24,Expense,,5,BRL,1.24
10/26/2024 14:41:44,Card,💄 Beauty,,Shampoo conditioner micellular,12.89,Expense,,52,BRL,12.89
10/26/2024 12:28:19,Card,🍜 Food,,Bobs milkshake,4.22,Expense,,17,BRL,4.22
10/26/2024 11:23:27,Card,🍜 Food,,Breakfast and snacks,4.46,Expense,,18,BRL,4.46
10/26/2024 11:23:17,Card,🍜 Food,,Lunch,6.94,Expense,,28,BRL,6.94
10/26/2024 8:03:30,Card,🍜 Food,,5 mangos and a pineapple,2.48,Expense,,10,BRL,2.48
10/25/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/25/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/25/2024 18:12:24,Cash,🚖 Transport,,Mototaxi,1.24,Expense,,5,BRL,1.24
10/25/2024 17:08:05,Card,🏠 Accommodation,,Santo hostel,14.63,Expense,,59,BRL,14.63
10/25/2024 15:41:48,Card,🍜 Food,,Bus stop food,3.22,Expense,,13,BRL,3.22
10/25/2024 9:13:07,Card,🚖 Transport,,Bus to porto seguro,39.67,Expense,,160,BRL,39.67
10/25/2024 7:04:37,Card,🍜 Food,,Breakfast and bus snacks,4.96,Expense,,20,BRL,4.96
10/25/2024 5:45:17,Card,🚖 Transport,,(Late) Bus to itacare,4.96,Expense,,20,BRL,4.96
10/25/2024 5:01:50,Card,🚖 Transport,,Boat back to camamu,8.68,Expense,,35,BRL,8.68
10/24/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/24/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/24/2024 14:40:42,Card,🍜 Food,,Snacks,1.86,Expense,,7.5,BRL,1.86
10/24/2024 14:15:20,Card,🍜 Food,,Pastels,5.95,Expense,,24,BRL,5.95
10/24/2024 14:15:09,Card,🧘🏼 Health,,Tea for my throat,2.23,Expense,,9,BRL,2.23
10/23/2024 20:00:00,Cash,🏠 Accommodation,,Suite to chill in,35.95,Expense,,145,BRL,35.95
10/23/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/23/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/23/2024 18:05:51,Card,🍜 Food,,Snacks,2.48,Expense,,10,BRL,2.48
10/23/2024 14:18:03,Cash,🏠 Accommodation,,Suite to chill in,35.71,Expense,,144,BRL,35.71
10/23/2024 12:18:48,Card,🍜 Food,,Icecream,3.72,Expense,,15,BRL,3.72
10/22/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/22/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/22/2024 13:53:23,Card,🍜 Food,,"Groceries for breakfast, lunch, dinner and lunch",15.87,Expense,,64,BRL,15.87
10/22/2024 3:24:15,Card,🏠 Accommodation,,Suite to chill in,33.72,Expense,,136,BRL,33.72
10/21/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/21/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/21/2024 12:00:30,Card,🌎 Adventure,,Entry fee,7.44,Expense,,30,BRL,7.44
10/21/2024 12:00:30,Card,🚖 Transport,,Bus to get to barra grande,5.95,Expense,,24,BRL,5.95
10/21/2024 9:03:26,Card,🍜 Food,,Lunch,5.21,Expense,,21,BRL,5.21
10/21/2024 9:03:18,Card,🍜 Food,,Food and snacks,9.92,Expense,,40,BRL,9.92
10/21/2024 6:06:20,Card,🚖 Transport,,Boat to barra grande,12.4,Expense,,50,BRL,12.4
10/21/2024 5:18:33,Card,🧘🏼 Health,,Cold medicine,11.16,Expense,,45,BRL,11.16
10/21/2024 3:24:05,Card,🏠 Accommodation,,Suite to chill in,33.72,Expense,,136,BRL,33.72
10/20/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/20/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/20/2024 16:08:05,Card,🍜 Food,,Açai,3.6,Expense,,14.5,BRL,3.6
10/20/2024 16:02:54,Card,🍜 Food,,Espentinhos dinner,9.92,Expense,,40,BRL,9.92
10/20/2024 12:00:20,Card,🏠 Accommodation,,Hostel in the jungle itacare,12.89,Expense,,52,BRL,12.89
10/20/2024 12:00:20,Card,🍜 Food,,Chocolate cake,2.98,Expense,,12,BRL,2.98
10/20/2024 12:00:09,Card,🍜 Food,,Avo on toast,5.95,Expense,,24,BRL,5.95
10/20/2024 11:59:53,Cash,🌎 Adventure,,🍄🍄,24.8,Expense,,100,BRL,24.8
10/19/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/19/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
10/19/2024 18:01:46,Card,🖼 Culture,,Capoeira tip,2.98,Expense,,12,BRL,2.98
10/19/2024 18:01:34,Card,🍜 Food,,Paella,17.11,Expense,,69,BRL,17.11
10/19/2024 14:17:13,Cash,🏠 Accommodation,,Private room share with benil,16.37,Expense,,66,BRL,16.37
10/19/2024 14:16:19,Cash,🌎 Adventure,,Surf rental,12.4,Expense,,50,BRL,12.4
10/19/2024 14:16:09,Card,🚖 Transport,,Bus to beach,2.98,Expense,,12,BRL,2.98
10/19/2024 14:15:59,Card,🍜 Food,,Hangover chocolates,2.73,Expense,,11,BRL,2.73
10/18/2024 20:00:00,Card,🍜 Food,,Hang over gatorade,2.23,Expense,,9,BRL,2.23
10/18/2024 20:00:00,Cash,🤑 Allowance,,Additional Brazil budget,20,Income,,20,CAD,20
10/18/2024 20:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
